,number_of_blocks,layers_per_block,neurons_per_block_layer,neurons_per_block_layer_decay,valid_block,blocks
488,3,2,140,31,True,"[[2, 140, 31], [2, 140, 31], [2, 140, 31]]"
489,3,2,140,32,True,"[[2, 140, 32], [2, 140, 32], [2, 140, 32]]"
490,3,2,140,33,True,"[[2, 140, 33], [2, 140, 33], [2, 140, 33]]"
491,3,2,140,34,True,"[[2, 140, 34], [2, 140, 34], [2, 140, 34]]"
492,3,2,140,35,True,"[[2, 140, 35], [2, 140, 35], [2, 140, 35]]"
493,3,3,70,15,True,"[[3, 70, 15], [3, 70, 15], [3, 70, 15]]"
494,3,3,70,16,True,"[[3, 70, 16], [3, 70, 16], [3, 70, 16]]"
495,3,3,70,17,True,"[[3, 70, 17], [3, 70, 17], [3, 70, 17]]"
496,3,3,70,18,True,"[[3, 70, 18], [3, 70, 18], [3, 70, 18]]"
497,3,3,70,19,True,"[[3, 70, 19], [3, 70, 19], [3, 70, 19]]"
498,3,3,70,20,True,"[[3, 70, 20], [3, 70, 20], [3, 70, 20]]"
499,3,3,70,21,True,"[[3, 70, 21], [3, 70, 21], [3, 70, 21]]"
500,3,3,70,22,True,"[[3, 70, 22], [3, 70, 22], [3, 70, 22]]"
501,3,3,70,23,True,"[[3, 70, 23], [3, 70, 23], [3, 70, 23]]"
502,3,3,81,15,True,"[[3, 81, 15], [3, 81, 15], [3, 81, 15]]"
503,3,3,81,16,True,"[[3, 81, 16], [3, 81, 16], [3, 81, 16]]"
504,3,3,81,17,True,"[[3, 81, 17], [3, 81, 17], [3, 81, 17]]"
505,3,3,81,18,True,"[[3, 81, 18], [3, 81, 18], [3, 81, 18]]"
506,3,3,81,19,True,"[[3, 81, 19], [3, 81, 19], [3, 81, 19]]"
507,3,3,81,20,True,"[[3, 81, 20], [3, 81, 20], [3, 81, 20]]"
508,3,3,81,21,True,"[[3, 81, 21], [3, 81, 21], [3, 81, 21]]"
509,3,3,81,22,True,"[[3, 81, 22], [3, 81, 22], [3, 81, 22]]"
510,3,3,81,23,True,"[[3, 81, 23], [3, 81, 23], [3, 81, 23]]"
511,3,3,81,24,True,"[[3, 81, 24], [3, 81, 24], [3, 81, 24]]"
512,3,3,81,25,True,"[[3, 81, 25], [3, 81, 25], [3, 81, 25]]"
513,3,3,81,26,True,"[[3, 81, 26], [3, 81, 26], [3, 81, 26]]"
514,3,3,93,15,True,"[[3, 93, 15], [3, 93, 15], [3, 93, 15]]"
515,3,3,93,16,True,"[[3, 93, 16], [3, 93, 16], [3, 93, 16]]"
516,3,3,93,17,True,"[[3, 93, 17], [3, 93, 17], [3, 93, 17]]"
517,3,3,93,18,True,"[[3, 93, 18], [3, 93, 18], [3, 93, 18]]"
518,3,3,93,19,True,"[[3, 93, 19], [3, 93, 19], [3, 93, 19]]"
519,3,3,93,20,True,"[[3, 93, 20], [3, 93, 20], [3, 93, 20]]"
520,3,3,93,21,True,"[[3, 93, 21], [3, 93, 21], [3, 93, 21]]"
521,3,3,93,22,True,"[[3, 93, 22], [3, 93, 22], [3, 93, 22]]"
522,3,3,93,23,True,"[[3, 93, 23], [3, 93, 23], [3, 93, 23]]"
523,3,3,93,24,True,"[[3, 93, 24], [3, 93, 24], [3, 93, 24]]"
524,3,3,93,25,True,"[[3, 93, 25], [3, 93, 25], [3, 93, 25]]"
525,3,3,93,26,True,"[[3, 93, 26], [3, 93, 26], [3, 93, 26]]"
526,3,3,93,27,True,"[[3, 93, 27], [3, 93, 27], [3, 93, 27]]"
527,3,3,93,28,True,"[[3, 93, 28], [3, 93, 28], [3, 93, 28]]"
528,3,3,93,29,True,"[[3, 93, 29], [3, 93, 29], [3, 93, 29]]"
529,3,3,93,30,True,"[[3, 93, 30], [3, 93, 30], [3, 93, 30]]"
530,3,3,105,15,True,"[[3, 105, 15], [3, 105, 15], [3, 105, 15]]"
531,3,3,105,16,True,"[[3, 105, 16], [3, 105, 16], [3, 105, 16]]"
532,3,3,105,17,True,"[[3, 105, 17], [3, 105, 17], [3, 105, 17]]"
533,3,3,105,18,True,"[[3, 105, 18], [3, 105, 18], [3, 105, 18]]"
534,3,3,105,19,True,"[[3, 105, 19], [3, 105, 19], [3, 105, 19]]"
535,3,3,105,20,True,"[[3, 105, 20], [3, 105, 20], [3, 105, 20]]"
536,3,3,105,21,True,"[[3, 105, 21], [3, 105, 21], [3, 105, 21]]"
537,3,3,105,22,True,"[[3, 105, 22], [3, 105, 22], [3, 105, 22]]"
538,3,3,105,23,True,"[[3, 105, 23], [3, 105, 23], [3, 105, 23]]"
539,3,3,105,24,True,"[[3, 105, 24], [3, 105, 24], [3, 105, 24]]"
540,3,3,105,25,True,"[[3, 105, 25], [3, 105, 25], [3, 105, 25]]"
541,3,3,105,26,True,"[[3, 105, 26], [3, 105, 26], [3, 105, 26]]"
542,3,3,105,27,True,"[[3, 105, 27], [3, 105, 27], [3, 105, 27]]"
543,3,3,105,28,True,"[[3, 105, 28], [3, 105, 28], [3, 105, 28]]"
544,3,3,105,29,True,"[[3, 105, 29], [3, 105, 29], [3, 105, 29]]"
545,3,3,105,30,True,"[[3, 105, 30], [3, 105, 30], [3, 105, 30]]"
546,3,3,105,31,True,"[[3, 105, 31], [3, 105, 31], [3, 105, 31]]"
547,3,3,105,32,True,"[[3, 105, 32], [3, 105, 32], [3, 105, 32]]"
548,3,3,105,33,True,"[[3, 105, 33], [3, 105, 33], [3, 105, 33]]"
549,3,3,105,34,True,"[[3, 105, 34], [3, 105, 34], [3, 105, 34]]"
550,3,3,116,15,True,"[[3, 116, 15], [3, 116, 15], [3, 116, 15]]"
551,3,3,116,16,True,"[[3, 116, 16], [3, 116, 16], [3, 116, 16]]"
552,3,3,116,17,True,"[[3, 116, 17], [3, 116, 17], [3, 116, 17]]"
553,3,3,116,18,True,"[[3, 116, 18], [3, 116, 18], [3, 116, 18]]"
554,3,3,116,19,True,"[[3, 116, 19], [3, 116, 19], [3, 116, 19]]"
555,3,3,116,20,True,"[[3, 116, 20], [3, 116, 20], [3, 116, 20]]"
556,3,3,116,21,True,"[[3, 116, 21], [3, 116, 21], [3, 116, 21]]"
557,3,3,116,22,True,"[[3, 116, 22], [3, 116, 22], [3, 116, 22]]"
558,3,3,116,23,True,"[[3, 116, 23], [3, 116, 23], [3, 116, 23]]"
559,3,3,116,24,True,"[[3, 116, 24], [3, 116, 24], [3, 116, 24]]"
560,3,3,116,25,True,"[[3, 116, 25], [3, 116, 25], [3, 116, 25]]"
561,3,3,116,26,True,"[[3, 116, 26], [3, 116, 26], [3, 116, 26]]"
562,3,3,116,27,True,"[[3, 116, 27], [3, 116, 27], [3, 116, 27]]"
563,3,3,116,28,True,"[[3, 116, 28], [3, 116, 28], [3, 116, 28]]"
564,3,3,116,29,True,"[[3, 116, 29], [3, 116, 29], [3, 116, 29]]"
565,3,3,116,30,True,"[[3, 116, 30], [3, 116, 30], [3, 116, 30]]"
566,3,3,116,31,True,"[[3, 116, 31], [3, 116, 31], [3, 116, 31]]"
567,3,3,116,32,True,"[[3, 116, 32], [3, 116, 32], [3, 116, 32]]"
568,3,3,116,33,True,"[[3, 116, 33], [3, 116, 33], [3, 116, 33]]"
569,3,3,116,34,True,"[[3, 116, 34], [3, 116, 34], [3, 116, 34]]"
570,3,3,116,35,True,"[[3, 116, 35], [3, 116, 35], [3, 116, 35]]"
571,3,3,128,15,True,"[[3, 128, 15], [3, 128, 15], [3, 128, 15]]"
572,3,3,128,16,True,"[[3, 128, 16], [3, 128, 16], [3, 128, 16]]"
573,3,3,128,17,True,"[[3, 128, 17], [3, 128, 17], [3, 128, 17]]"
574,3,3,128,18,True,"[[3, 128, 18], [3, 128, 18], [3, 128, 18]]"
575,3,3,128,19,True,"[[3, 128, 19], [3, 128, 19], [3, 128, 19]]"
576,3,3,128,20,True,"[[3, 128, 20], [3, 128, 20], [3, 128, 20]]"
577,3,3,128,21,True,"[[3, 128, 21], [3, 128, 21], [3, 128, 21]]"
578,3,3,128,22,True,"[[3, 128, 22], [3, 128, 22], [3, 128, 22]]"
579,3,3,128,23,True,"[[3, 128, 23], [3, 128, 23], [3, 128, 23]]"
580,3,3,128,24,True,"[[3, 128, 24], [3, 128, 24], [3, 128, 24]]"
581,3,3,128,25,True,"[[3, 128, 25], [3, 128, 25], [3, 128, 25]]"
582,3,3,128,26,True,"[[3, 128, 26], [3, 128, 26], [3, 128, 26]]"
583,3,3,128,27,True,"[[3, 128, 27], [3, 128, 27], [3, 128, 27]]"
584,3,3,128,28,True,"[[3, 128, 28], [3, 128, 28], [3, 128, 28]]"
585,3,3,128,29,True,"[[3, 128, 29], [3, 128, 29], [3, 128, 29]]"
586,3,3,128,30,True,"[[3, 128, 30], [3, 128, 30], [3, 128, 30]]"
587,3,3,128,31,True,"[[3, 128, 31], [3, 128, 31], [3, 128, 31]]"
588,3,3,128,32,True,"[[3, 128, 32], [3, 128, 32], [3, 128, 32]]"
589,3,3,128,33,True,"[[3, 128, 33], [3, 128, 33], [3, 128, 33]]"
590,3,3,128,34,True,"[[3, 128, 34], [3, 128, 34], [3, 128, 34]]"
591,3,3,128,35,True,"[[3, 128, 35], [3, 128, 35], [3, 128, 35]]"
592,3,3,140,15,True,"[[3, 140, 15], [3, 140, 15], [3, 140, 15]]"
593,3,3,140,16,True,"[[3, 140, 16], [3, 140, 16], [3, 140, 16]]"
594,3,3,140,17,True,"[[3, 140, 17], [3, 140, 17], [3, 140, 17]]"
595,3,3,140,18,True,"[[3, 140, 18], [3, 140, 18], [3, 140, 18]]"
596,3,3,140,19,True,"[[3, 140, 19], [3, 140, 19], [3, 140, 19]]"
597,3,3,140,20,True,"[[3, 140, 20], [3, 140, 20], [3, 140, 20]]"
598,3,3,140,21,True,"[[3, 140, 21], [3, 140, 21], [3, 140, 21]]"
599,3,3,140,22,True,"[[3, 140, 22], [3, 140, 22], [3, 140, 22]]"
600,3,3,140,23,True,"[[3, 140, 23], [3, 140, 23], [3, 140, 23]]"
601,3,3,140,24,True,"[[3, 140, 24], [3, 140, 24], [3, 140, 24]]"
602,3,3,140,25,True,"[[3, 140, 25], [3, 140, 25], [3, 140, 25]]"
603,3,3,140,26,True,"[[3, 140, 26], [3, 140, 26], [3, 140, 26]]"
604,3,3,140,27,True,"[[3, 140, 27], [3, 140, 27], [3, 140, 27]]"
605,3,3,140,28,True,"[[3, 140, 28], [3, 140, 28], [3, 140, 28]]"
606,3,3,140,29,True,"[[3, 140, 29], [3, 140, 29], [3, 140, 29]]"
607,3,3,140,30,True,"[[3, 140, 30], [3, 140, 30], [3, 140, 30]]"
608,3,3,140,31,True,"[[3, 140, 31], [3, 140, 31], [3, 140, 31]]"
609,3,3,140,32,True,"[[3, 140, 32], [3, 140, 32], [3, 140, 32]]"
610,3,3,140,33,True,"[[3, 140, 33], [3, 140, 33], [3, 140, 33]]"
611,3,3,140,34,True,"[[3, 140, 34], [3, 140, 34], [3, 140, 34]]"
612,3,3,140,35,True,"[[3, 140, 35], [3, 140, 35], [3, 140, 35]]"
613,3,4,70,15,True,"[[4, 70, 15], [4, 70, 15], [4, 70, 15]]"
614,3,4,70,16,True,"[[4, 70, 16], [4, 70, 16], [4, 70, 16]]"
615,3,4,70,17,True,"[[4, 70, 17], [4, 70, 17], [4, 70, 17]]"
616,3,4,81,15,True,"[[4, 81, 15], [4, 81, 15], [4, 81, 15]]"
617,3,4,81,16,True,"[[4, 81, 16], [4, 81, 16], [4, 81, 16]]"
618,3,4,81,17,True,"[[4, 81, 17], [4, 81, 17], [4, 81, 17]]"
619,3,4,81,18,True,"[[4, 81, 18], [4, 81, 18], [4, 81, 18]]"
620,3,4,81,19,True,"[[4, 81, 19], [4, 81, 19], [4, 81, 19]]"
621,3,4,81,20,True,"[[4, 81, 20], [4, 81, 20], [4, 81, 20]]"
622,3,4,93,15,True,"[[4, 93, 15], [4, 93, 15], [4, 93, 15]]"
623,3,4,93,16,True,"[[4, 93, 16], [4, 93, 16], [4, 93, 16]]"
624,3,4,93,17,True,"[[4, 93, 17], [4, 93, 17], [4, 93, 17]]"
625,3,4,93,18,True,"[[4, 93, 18], [4, 93, 18], [4, 93, 18]]"
626,3,4,93,19,True,"[[4, 93, 19], [4, 93, 19], [4, 93, 19]]"
627,3,4,93,20,True,"[[4, 93, 20], [4, 93, 20], [4, 93, 20]]"
628,3,4,93,21,True,"[[4, 93, 21], [4, 93, 21], [4, 93, 21]]"
629,3,4,93,22,True,"[[4, 93, 22], [4, 93, 22], [4, 93, 22]]"
630,3,4,93,23,True,"[[4, 93, 23], [4, 93, 23], [4, 93, 23]]"
631,3,4,105,15,True,"[[4, 105, 15], [4, 105, 15], [4, 105, 15]]"
632,3,4,105,16,True,"[[4, 105, 16], [4, 105, 16], [4, 105, 16]]"
633,3,4,105,17,True,"[[4, 105, 17], [4, 105, 17], [4, 105, 17]]"
634,3,4,105,18,True,"[[4, 105, 18], [4, 105, 18], [4, 105, 18]]"
635,3,4,105,19,True,"[[4, 105, 19], [4, 105, 19], [4, 105, 19]]"
636,3,4,105,20,True,"[[4, 105, 20], [4, 105, 20], [4, 105, 20]]"
637,3,4,105,21,True,"[[4, 105, 21], [4, 105, 21], [4, 105, 21]]"
638,3,4,105,22,True,"[[4, 105, 22], [4, 105, 22], [4, 105, 22]]"
639,3,4,105,23,True,"[[4, 105, 23], [4, 105, 23], [4, 105, 23]]"
640,3,4,105,24,True,"[[4, 105, 24], [4, 105, 24], [4, 105, 24]]"
641,3,4,105,25,True,"[[4, 105, 25], [4, 105, 25], [4, 105, 25]]"
642,3,4,105,26,True,"[[4, 105, 26], [4, 105, 26], [4, 105, 26]]"
643,3,4,116,15,True,"[[4, 116, 15], [4, 116, 15], [4, 116, 15]]"
644,3,4,116,16,True,"[[4, 116, 16], [4, 116, 16], [4, 116, 16]]"
645,3,4,116,17,True,"[[4, 116, 17], [4, 116, 17], [4, 116, 17]]"
646,3,4,116,18,True,"[[4, 116, 18], [4, 116, 18], [4, 116, 18]]"
647,3,4,116,19,True,"[[4, 116, 19], [4, 116, 19], [4, 116, 19]]"
648,3,4,116,20,True,"[[4, 116, 20], [4, 116, 20], [4, 116, 20]]"
649,3,4,116,21,True,"[[4, 116, 21], [4, 116, 21], [4, 116, 21]]"
650,3,4,116,22,True,"[[4, 116, 22], [4, 116, 22], [4, 116, 22]]"
651,3,4,116,23,True,"[[4, 116, 23], [4, 116, 23], [4, 116, 23]]"
652,3,4,116,24,True,"[[4, 116, 24], [4, 116, 24], [4, 116, 24]]"
653,3,4,116,25,True,"[[4, 116, 25], [4, 116, 25], [4, 116, 25]]"
654,3,4,116,26,True,"[[4, 116, 26], [4, 116, 26], [4, 116, 26]]"
655,3,4,116,27,True,"[[4, 116, 27], [4, 116, 27], [4, 116, 27]]"
656,3,4,116,28,True,"[[4, 116, 28], [4, 116, 28], [4, 116, 28]]"
657,3,4,128,15,True,"[[4, 128, 15], [4, 128, 15], [4, 128, 15]]"
658,3,4,128,16,True,"[[4, 128, 16], [4, 128, 16], [4, 128, 16]]"
659,3,4,128,17,True,"[[4, 128, 17], [4, 128, 17], [4, 128, 17]]"
660,3,4,128,18,True,"[[4, 128, 18], [4, 128, 18], [4, 128, 18]]"
661,3,4,128,19,True,"[[4, 128, 19], [4, 128, 19], [4, 128, 19]]"
662,3,4,128,20,True,"[[4, 128, 20], [4, 128, 20], [4, 128, 20]]"
663,3,4,128,21,True,"[[4, 128, 21], [4, 128, 21], [4, 128, 21]]"
664,3,4,128,22,True,"[[4, 128, 22], [4, 128, 22], [4, 128, 22]]"
665,3,4,128,23,True,"[[4, 128, 23], [4, 128, 23], [4, 128, 23]]"
666,3,4,128,24,True,"[[4, 128, 24], [4, 128, 24], [4, 128, 24]]"
667,3,4,128,25,True,"[[4, 128, 25], [4, 128, 25], [4, 128, 25]]"
668,3,4,128,26,True,"[[4, 128, 26], [4, 128, 26], [4, 128, 26]]"
669,3,4,128,27,True,"[[4, 128, 27], [4, 128, 27], [4, 128, 27]]"
670,3,4,128,28,True,"[[4, 128, 28], [4, 128, 28], [4, 128, 28]]"
671,3,4,128,29,True,"[[4, 128, 29], [4, 128, 29], [4, 128, 29]]"
672,3,4,128,30,True,"[[4, 128, 30], [4, 128, 30], [4, 128, 30]]"
673,3,4,128,31,True,"[[4, 128, 31], [4, 128, 31], [4, 128, 31]]"
674,3,4,140,15,True,"[[4, 140, 15], [4, 140, 15], [4, 140, 15]]"
675,3,4,140,16,True,"[[4, 140, 16], [4, 140, 16], [4, 140, 16]]"
676,3,4,140,17,True,"[[4, 140, 17], [4, 140, 17], [4, 140, 17]]"
677,3,4,140,18,True,"[[4, 140, 18], [4, 140, 18], [4, 140, 18]]"
678,3,4,140,19,True,"[[4, 140, 19], [4, 140, 19], [4, 140, 19]]"
679,3,4,140,20,True,"[[4, 140, 20], [4, 140, 20], [4, 140, 20]]"
680,3,4,140,21,True,"[[4, 140, 21], [4, 140, 21], [4, 140, 21]]"
681,3,4,140,22,True,"[[4, 140, 22], [4, 140, 22], [4, 140, 22]]"
682,3,4,140,23,True,"[[4, 140, 23], [4, 140, 23], [4, 140, 23]]"
683,3,4,140,24,True,"[[4, 140, 24], [4, 140, 24], [4, 140, 24]]"
684,3,4,140,25,True,"[[4, 140, 25], [4, 140, 25], [4, 140, 25]]"
685,3,4,140,26,True,"[[4, 140, 26], [4, 140, 26], [4, 140, 26]]"
686,3,4,140,27,True,"[[4, 140, 27], [4, 140, 27], [4, 140, 27]]"
687,3,4,140,28,True,"[[4, 140, 28], [4, 140, 28], [4, 140, 28]]"
688,3,4,140,29,True,"[[4, 140, 29], [4, 140, 29], [4, 140, 29]]"
689,3,4,140,30,True,"[[4, 140, 30], [4, 140, 30], [4, 140, 30]]"
690,3,4,140,31,True,"[[4, 140, 31], [4, 140, 31], [4, 140, 31]]"
691,3,4,140,32,True,"[[4, 140, 32], [4, 140, 32], [4, 140, 32]]"
692,3,4,140,33,True,"[[4, 140, 33], [4, 140, 33], [4, 140, 33]]"
693,3,4,140,34,True,"[[4, 140, 34], [4, 140, 34], [4, 140, 34]]"
